clip_id,target_id,frame,x,y,z,toddler looking at face,toddler looking at object,toddler making eye contact,toddler looking away,toddler following gaze,toddler playing alone,toddlers playing together,toddler showing object,toddler smiling,toddler crying,toddler frowning,toddler surprised,toddler neutral face,toddler happy face,moving object,moving person,bright object,dark object,hand reaching,face close-up,body close-up,object close-up,single toddler center,voice off-screen
348.000000,179.000000,2528.000000,7.819520,3.694184,4.345018,0.217234,0.215998,0.216011,0.218761,0.215731,0.184844,0.194615,0.203916,0.197568,0.201021,0.213779,0.205594,0.184693,0.191772,0.150358,0.154433,0.143609,0.147784,0.168427,0.184115,0.159939,0.169259,0.219235,0.191160
348.000000,179.000000,2558.000000,8.068950,3.724636,4.973034,0.240230,0.238197,0.225961,0.237657,0.225838,0.198241,0.187386,0.227746,0.220410,0.219685,0.237290,0.227477,0.207130,0.214908,0.162519,0.162937,0.155839,0.158575,0.177582,0.207978,0.175407,0.181469,0.219758,0.195770
348.000000,179.000000,2588.000000,7.511994,3.637872,4.627005,0.230127,0.231734,0.217901,0.218558,0.225486,0.195752,0.185732,0.228020,0.221417,0.208056,0.221593,0.208077,0.192835,0.210352,0.171634,0.160730,0.157149,0.169175,0.167866,0.181122,0.151362,0.175373,0.207710,0.194697
348.000000,179.000000,2618.000000,7.575025,3.513920,4.564554,0.233545,0.230444,0.227004,0.227361,0.227020,0.193786,0.191737,0.224989,0.221398,0.212573,0.215444,0.217107,0.196477,0.212921,0.162710,0.163682,0.161785,0.164380,0.176040,0.194526,0.165812,0.173830,0.219705,0.193901
348.000000,179.000000,2648.000000,7.022677,3.642806,4.850075,0.211764,0.216476,0.209312,0.207887,0.213183,0.170055,0.165038,0.199985,0.207554,0.211708,0.210629,0.216558,0.193895,0.199936,0.162370,0.162547,0.153667,0.168364,0.167654,0.191090,0.158115,0.170568,0.209662,0.195819
348.000000,18.000000,203.000000,-0.940193,8.419539,4.239036,0.138215,0.130203,0.119273,0.114623,0.113233,0.100221,0.119347,0.128392,0.130215,0.152468,0.139981,0.127850,0.124649,0.128117,0.145706,0.133334,0.141326,0.151663,0.176052,0.175578,0.160854,0.184893,0.149548,0.171072
348.000000,180.000000,2444.000000,6.355672,5.632651,2.363827,0.240164,0.240392,0.246294,0.219211,0.226359,0.243061,0.241639,0.251039,0.230481,0.242039,0.227840,0.249728,0.219331,0.227853,0.209923,0.205562,0.200255,0.184399,0.213073,0.174358,0.178642,0.186487,0.222459,0.213057
348.000000,181.000000,2476.000000,2.563095,5.992691,4.861547,0.209201,0.198297,0.193339,0.181687,0.203706,0.148494,0.150964,0.170647,0.174830,0.188489,0.191981,0.180135,0.194307,0.173993,0.157603,0.175049,0.152405,0.158054,0.167677,0.188205,0.174657,0.179034,0.170112,0.181314
348.000000,181.000000,2506.000000,2.547370,5.995603,4.864785,0.204453,0.198842,0.181859,0.184968,0.190423,0.147495,0.147914,0.167564,0.159620,0.181542,0.188781,0.177801,0.168585,0.163462,0.163997,0.171556,0.158595,0.161846,0.166848,0.181005,0.162994,0.179886,0.165904,0.177123
348.000000,181.000000,2536.000000,2.535491,6.024563,4.890459,0.216475,0.207697,0.193594,0.194435,0.202124,0.162271,0.167153,0.185753,0.178064,0.189205,0.200065,0.185627,0.189441,0.182590,0.163037,0.170772,0.160150,0.170213,0.164786,0.184425,0.167298,0.180775,0.174554,0.170487
348.000000,181.000000,2566.000000,1.566793,6.462677,5.174354,0.206280,0.188973,0.181528,0.173812,0.184948,0.168163,0.176832,0.162170,0.177928,0.188446,0.189807,0.177819,0.170443,0.169599,0.161650,0.177769,0.162202,0.173480,0.189719,0.185393,0.171904,0.184344,0.156982,0.185608
348.000000,184.000000,2564.000000,7.803835,4.029003,4.335914,0.230988,0.220033,0.232653,0.222894,0.219195,0.194306,0.216584,0.214940,0.204856,0.223457,0.225419,0.219289,0.193613,0.196052,0.167883,0.175281,0.153836,0.158927,0.193162,0.185605,0.171724,0.175784,0.217647,0.199079
348.000000,185.000000,2567.000000,-0.166328,7.423245,4.241246,0.174737,0.167774,0.154709,0.162364,0.160500,0.141309,0.148777,0.184566,0.167792,0.171943,0.166674,0.163993,0.159645,0.157437,0.181706,0.164510,0.169740,0.177699,0.172684,0.186070,0.189201,0.209907,0.165778,0.190450
348.000000,185.000000,2597.000000,7.446856,5.198841,2.374374,0.278482,0.267398,0.274250,0.247076,0.257374,0.234221,0.243739,0.269834,0.235281,0.248988,0.226962,0.259920,0.219872,0.231179,0.207755,0.203646,0.190843,0.177487,0.216964,0.179469,0.162674,0.177910,0.223904,0.205306
348.000000,185.000000,2627.000000,9.177912,5.404682,3.813969,0.263142,0.252537,0.253427,0.249972,0.242979,0.206393,0.225980,0.250771,0.228666,0.232836,0.231266,0.237639,0.209676,0.218157,0.170288,0.170429,0.160332,0.154737,0.191460,0.189733,0.160348,0.170404,0.222936,0.189459
348.000000,185.000000,2657.000000,6.833376,4.020654,4.678122,0.237850,0.232308,0.227528,0.215645,0.224476,0.179640,0.208655,0.223586,0.215596,0.220329,0.212069,0.219334,0.182464,0.208730,0.172076,0.168893,0.159517,0.162654,0.174573,0.187339,0.159958,0.177702,0.189049,0.208099
348.000000,186.000000,2583.000000,-0.075552,8.047295,4.887969,0.188793,0.183403,0.171065,0.160855,0.174347,0.163332,0.172476,0.174142,0.173095,0.174748,0.182491,0.169334,0.149691,0.165703,0.186063,0.184920,0.181804,0.186572,0.198168,0.187982,0.194917,0.200308,0.141898,0.201343
348.000000,187.000000,2590.000000,-0.362541,7.412668,4.564012,0.187215,0.188969,0.167434,0.170507,0.173128,0.150600,0.161951,0.174994,0.173739,0.182817,0.183956,0.158649,0.148392,0.159672,0.178112,0.178900,0.178064,0.187368,0.192930,0.209914,0.208258,0.214234,0.149410,0.185932
348.000000,191.000000,2609.000000,-0.403510,8.061395,4.702657,0.163997,0.153411,0.161924,0.140588,0.149794,0.150797,0.162051,0.175240,0.162570,0.166217,0.147457,0.166960,0.152880,0.152784,0.199690,0.179596,0.184020,0.182989,0.192018,0.189012,0.195365,0.207343,0.162386,0.205991
348.000000,21.000000,222.000000,-0.197971,7.347100,4.826220,0.209846,0.193819,0.180474,0.183893,0.185688,0.150890,0.161396,0.179215,0.180182,0.188013,0.171277,0.167387,0.163754,0.167865,0.187904,0.184657,0.178528,0.181362,0.181048,0.214088,0.210340,0.213029,0.152553,0.205628
348.000000,21.000000,252.000000,8.160183,3.581958,4.199234,0.230412,0.227382,0.216746,0.230591,0.216886,0.207329,0.219691,0.224215,0.232777,0.215284,0.207394,0.213515,0.190518,0.225378,0.153126,0.147900,0.154087,0.150687,0.169851,0.176707,0.159320,0.169242,0.221644,0.167794
348.000000,21.000000,282.000000,7.102655,3.550478,4.544035,0.231528,0.227331,0.218654,0.197684,0.212131,0.186325,0.180675,0.223751,0.213134,0.224820,0.205823,0.223996,0.185798,0.211534,0.167776,0.165735,0.155906,0.166564,0.178683,0.200803,0.175625,0.178774,0.208393,0.211133
348.000000,21.000000,312.000000,5.621113,4.190599,3.741983,0.215604,0.213035,0.189533,0.175448,0.186062,0.170867,0.165362,0.212116,0.179297,0.218214,0.188570,0.188479,0.179749,0.169319,0.168261,0.166813,0.155668,0.162461,0.161438,0.179767,0.152430,0.167897,0.182655,0.204439
348.000000,21.000000,342.000000,6.790522,4.485693,2.753631,0.250412,0.233632,0.251097,0.214542,0.223276,0.227404,0.241496,0.241283,0.230999,0.257505,0.222394,0.240777,0.207176,0.222703,0.194243,0.187459,0.190544,0.175504,0.203655,0.187134,0.173984,0.177998,0.222691,0.212489
348.000000,21.000000,372.000000,8.362951,4.103533,3.179827,0.195130,0.200941,0.199819,0.196030,0.194491,0.174263,0.190005,0.199026,0.186814,0.178737,0.192327,0.189119,0.153818,0.173672,0.141242,0.129843,0.140062,0.141498,0.161113,0.155989,0.143339,0.158402,0.202614,0.170933
348.000000,23.000000,366.000000,8.570016,4.728199,4.801775,0.234703,0.240024,0.222775,0.222937,0.219877,0.185082,0.191835,0.225636,0.226353,0.238752,0.227704,0.227181,0.220036,0.207636,0.169042,0.169861,0.158115,0.163564,0.173690,0.195299,0.160983,0.174367,0.203694,0.188598
348.000000,23.000000,396.000000,11.524884,7.554451,3.498099,0.240167,0.223916,0.256262,0.202113,0.210105,0.219243,0.237682,0.247796,0.202588,0.227168,0.210456,0.203680,0.209781,0.190977,0.148380,0.143801,0.130910,0.135380,0.174696,0.160005,0.137037,0.147017,0.231148,0.159615
348.000000,23.000000,426.000000,11.363656,7.504508,3.485475,0.254319,0.247356,0.265449,0.239240,0.241127,0.214518,0.245445,0.248331,0.230403,0.234258,0.224823,0.243529,0.196133,0.225882,0.173471,0.166578,0.157163,0.154612,0.188133,0.165508,0.146064,0.162625,0.230244,0.201470
348.000000,23.000000,456.000000,11.393494,7.499534,3.499011,0.250087,0.244551,0.269143,0.234220,0.235117,0.220626,0.257367,0.241524,0.211563,0.227632,0.216938,0.247085,0.194603,0.206084,0.175865,0.157543,0.155055,0.157534,0.185656,0.162774,0.146530,0.164293,0.232416,0.201127
348.000000,27.000000,409.000000,6.857224,4.562087,2.792937,0.261401,0.243886,0.262992,0.217322,0.234690,0.228035,0.239193,0.245968,0.235037,0.248698,0.219047,0.259520,0.212034,0.231623,0.202810,0.198015,0.191746,0.173749,0.204062,0.199894,0.171089,0.182872,0.213791,0.216126
348.000000,28.000000,420.000000,7.183312,3.643411,4.936166,0.231692,0.224994,0.210234,0.208304,0.214794,0.182139,0.181692,0.215102,0.225681,0.213293,0.206479,0.209506,0.190649,0.208213,0.163436,0.162279,0.161949,0.162681,0.174012,0.198376,0.161528,0.181610,0.209809,0.194416
348.000000,28.000000,450.000000,7.972009,3.596157,4.140299,0.234257,0.232872,0.232107,0.230489,0.233894,0.206938,0.207389,0.235086,0.217333,0.221901,0.221977,0.224396,0.207186,0.206040,0.162300,0.162817,0.159644,0.161424,0.177597,0.188800,0.164342,0.176020,0.229835,0.197013
348.000000,28.000000,480.000000,9.017343,4.841636,3.137191,0.215890,0.202810,0.220847,0.211286,0.213275,0.186489,0.209513,0.208116,0.201231,0.199991,0.204953,0.203103,0.173173,0.187693,0.142378,0.138893,0.141187,0.140488,0.161127,0.160238,0.143008,0.154316,0.221849,0.177216
348.000000,28.000000,510.000000,8.386448,4.307693,3.142562,0.236248,0.225468,0.228246,0.225298,0.225791,0.209315,0.210479,0.235864,0.218871,0.219774,0.215578,0.229076,0.193511,0.211047,0.172399,0.168602,0.168064,0.160619,0.189126,0.172543,0.165828,0.172371,0.224653,0.202783
348.000000,32.000000,464.000000,-1.440483,8.534197,4.184801,0.154893,0.133181,0.128314,0.123008,0.113764,0.099171,0.103737,0.127862,0.123436,0.157474,0.143732,0.122207,0.129902,0.122705,0.142346,0.119786,0.141805,0.152777,0.164467,0.196275,0.170254,0.207360,0.134364,0.147391
348.000000,34.000000,479.000000,6.928748,3.716628,5.139175,0.213610,0.207318,0.182300,0.190874,0.190470,0.160081,0.161601,0.214298,0.191492,0.211494,0.199113,0.181229,0.183243,0.182921,0.148909,0.140588,0.157026,0.161970,0.165589,0.180849,0.164637,0.193544,0.203898,0.165173
348.000000,35.000000,488.000000,-1.393380,8.494066,4.204660,0.160485,0.137461,0.128713,0.121264,0.115769,0.092026,0.097109,0.143092,0.127544,0.162184,0.141158,0.126582,0.131057,0.126568,0.150340,0.111163,0.154134,0.167883,0.159577,0.193750,0.170498,0.210187,0.122868,0.142957
348.000000,35.000000,518.000000,2.604394,8.083260,3.696677,0.206305,0.199237,0.204093,0.187790,0.193293,0.190366,0.202040,0.211841,0.202623,0.209764,0.184500,0.201049,0.193558,0.195399,0.199919,0.210508,0.176203,0.162915,0.206950,0.176753,0.199080,0.198263,0.195480,0.198550
348.000000,36.000000,490.000000,8.945719,4.864251,4.713168,0.253603,0.255606,0.240210,0.239639,0.240910,0.199891,0.209251,0.240777,0.224162,0.246407,0.240039,0.239812,0.220155,0.213150,0.172674,0.170574,0.162896,0.164160,0.170406,0.187051,0.152374,0.169854,0.221293,0.190920
348.000000,36.000000,520.000000,7.706706,5.121609,2.282808,0.257678,0.248707,0.255107,0.234606,0.241716,0.222596,0.216324,0.254722,0.230019,0.243038,0.231137,0.252565,0.215295,0.226219,0.193388,0.190824,0.177688,0.165429,0.194981,0.163067,0.145452,0.162128,0.214368,0.220445
348.000000,36.000000,550.000000,9.451111,5.683710,3.882817,0.253447,0.261615,0.247198,0.245122,0.246615,0.204622,0.220017,0.254714,0.227785,0.235721,0.235210,0.239568,0.206612,0.216437,0.179743,0.169871,0.161878,0.165330,0.184756,0.172671,0.148475,0.166895,0.223050,0.194974
348.000000,36.000000,580.000000,9.339239,5.865201,3.687549,0.266636,0.253006,0.258805,0.236896,0.247760,0.228714,0.239416,0.257674,0.246148,0.240947,0.242755,0.249024,0.228267,0.236938,0.183119,0.170081,0.157827,0.159459,0.193907,0.184076,0.157646,0.166012,0.213897,0.188424
348.000000,36.000000,610.000000,7.454850,5.190656,2.274473,0.260381,0.256434,0.269776,0.231846,0.237747,0.244831,0.247114,0.266864,0.242841,0.254981,0.230608,0.267454,0.220995,0.237964,0.202951,0.188349,0.192032,0.173693,0.206794,0.170518,0.156783,0.173137,0.223820,0.211483
348.000000,36.000000,640.000000,9.370420,5.843733,3.646816,0.264504,0.257305,0.262616,0.243310,0.246057,0.224963,0.237243,0.257400,0.238494,0.246456,0.238545,0.252988,0.229081,0.231882,0.188150,0.178645,0.170273,0.163443,0.199937,0.172103,0.155482,0.164229,0.219055,0.203086
348.000000,36.000000,670.000000,1.491627,6.531249,5.170421,0.208448,0.193272,0.192658,0.177531,0.202273,0.174091,0.178644,0.182927,0.202501,0.208332,0.198041,0.185369,0.176173,0.189404,0.183386,0.181087,0.179979,0.191345,0.189122,0.214702,0.200104,0.200037,0.166109,0.206187
348.000000,4.000000,124.000000,4.640013,5.874133,3.885934,0.226335,0.203554,0.226528,0.199026,0.207218,0.212237,0.203637,0.220126,0.215266,0.217467,0.212938,0.215068,0.215997,0.209757,0.194350,0.190140,0.181038,0.171460,0.185022,0.191120,0.177785,0.198064,0.207834,0.184936
348.000000,40.000000,526.000000,2.549183,7.864941,3.853440,0.211825,0.208551,0.190063,0.191187,0.194062,0.186204,0.188419,0.215108,0.193323,0.200881,0.189739,0.201360,0.181549,0.192078,0.185596,0.194428,0.181606,0.175842,0.196953,0.176521,0.191031,0.195297,0.177519,0.206158
348.000000,40.000000,556.000000,7.447613,7.274097,1.938683,0.231035,0.217513,0.221511,0.202673,0.201017,0.214079,0.246223,0.243523,0.213294,0.215909,0.194433,0.226840,0.188120,0.212658,0.172258,0.156322,0.155457,0.156969,0.193940,0.155907,0.148644,0.170091,0.237168,0.200303
348.000000,40.000000,586.000000,9.384620,7.620737,3.094949,0.259375,0.255400,0.253419,0.249544,0.244506,0.229299,0.250902,0.272722,0.235262,0.237485,0.223713,0.240528,0.213707,0.232698,0.180296,0.163006,0.166997,0.166044,0.203015,0.160399,0.148176,0.178544,0.256385,0.183333
348.000000,41.000000,529.000000,6.776473,4.511090,2.754705,0.251394,0.238340,0.254776,0.210675,0.221671,0.224473,0.229330,0.246972,0.238044,0.246844,0.210736,0.252048,0.208767,0.230080,0.199900,0.189808,0.189741,0.169882,0.201567,0.187527,0.167800,0.179280,0.216826,0.211249
348.000000,41.000000,559.000000,7.472790,3.807024,3.784801,0.235983,0.234242,0.223660,0.215942,0.213529,0.205652,0.205190,0.239547,0.223911,0.228014,0.209402,0.241777,0.207986,0.224657,0.161828,0.160412,0.167520,0.170778,0.180882,0.193327,0.167659,0.179393,0.223559,0.217679
348.000000,41.000000,589.000000,8.633387,4.695054,3.171145,0.250000,0.241677,0.238959,0.233058,0.233445,0.215816,0.220830,0.247099,0.222971,0.224710,0.223754,0.241117,0.200691,0.218355,0.173090,0.164049,0.161989,0.147150,0.200291,0.183992,0.170213,0.178920,0.224895,0.202401
348.000000,41.000000,619.000000,6.933951,3.958628,4.710236,0.226334,0.228143,0.216875,0.213273,0.216821,0.187188,0.188768,0.215316,0.207880,0.218272,0.216330,0.220604,0.191599,0.194890,0.172882,0.167702,0.165067,0.170524,0.173036,0.194498,0.164987,0.181906,0.199962,0.205177
348.000000,41.000000,649.000000,8.399456,4.179014,3.146370,0.222419,0.223566,0.211195,0.219330,0.211256,0.201775,0.202208,0.224986,0.212022,0.209313,0.205636,0.213616,0.179261,0.197193,0.160393,0.156766,0.159837,0.164715,0.172207,0.175741,0.157884,0.172710,0.222776,0.195696
348.000000,43.000000,553.000000,-0.553765,7.619569,4.542950,0.173383,0.159176,0.150452,0.134972,0.139102,0.140230,0.141363,0.156028,0.153777,0.166077,0.168252,0.147642,0.144423,0.148384,0.160986,0.150868,0.151498,0.179454,0.166584,0.190397,0.179095,0.201320,0.128373,0.187095
348.000000,45.000000,569.000000,0.262929,7.056417,3.663793,0.165004,0.156359,0.136947,0.141952,0.129326,0.122135,0.136919,0.167360,0.137789,0.171695,0.142619,0.142101,0.130349,0.125555,0.148956,0.131329,0.157481,0.141071,0.177183,0.162332,0.162665,0.183527,0.171166,0.174713
348.000000,5.000000,129.000000,6.175591,3.866574,5.690118,0.220204,0.212953,0.193381,0.195733,0.206538,0.182932,0.189177,0.207635,0.208135,0.223819,0.225496,0.207003,0.205278,0.198717,0.176015,0.182695,0.171117,0.166805,0.166594,0.207866,0.187298,0.191102,0.176530,0.191534
348.000000,51.000000,606.000000,1.988389,7.296131,2.918035,0.212345,0.225395,0.197174,0.196641,0.200460,0.187021,0.207869,0.238234,0.192750,0.206323,0.200007,0.202216,0.175400,0.190715,0.199622,0.176636,0.188976,0.194346,0.216377,0.168398,0.184360,0.202059,0.198080,0.201088
348.000000,54.000000,613.000000,5.615773,6.417715,3.131015,0.211328,0.223165,0.211711,0.202928,0.211816,0.202287,0.206072,0.241007,0.194441,0.208658,0.201010,0.202114,0.177672,0.186929,0.172816,0.163230,0.159406,0.164992,0.232444,0.169451,0.164359,0.191182,0.223166,0.179435
348.000000,55.000000,627.000000,5.755485,3.980155,4.086098,0.198119,0.191770,0.187064,0.179568,0.184435,0.170771,0.182255,0.198177,0.188567,0.194278,0.182716,0.195495,0.171348,0.177159,0.152498,0.136848,0.149424,0.136206,0.187186,0.171703,0.179920,0.181091,0.194417,0.196877
348.000000,55.000000,657.000000,7.255644,4.418616,4.806681,0.248142,0.244963,0.233631,0.242385,0.243078,0.208057,0.197987,0.233553,0.218879,0.228202,0.234393,0.220726,0.210879,0.207650,0.186002,0.181671,0.178184,0.182613,0.193203,0.206625,0.186858,0.188548,0.220615,0.208179
348.000000,55.000000,687.000000,7.445504,3.841835,5.154617,0.227922,0.225286,0.214153,0.228972,0.219099,0.184444,0.181061,0.205650,0.219119,0.212983,0.206837,0.210397,0.196109,0.207455,0.158158,0.164249,0.158749,0.157067,0.169286,0.202720,0.176338,0.180027,0.202823,0.193452
348.000000,55.000000,717.000000,6.644487,4.504066,2.754779,0.234333,0.230510,0.235539,0.212032,0.213238,0.213847,0.218767,0.234808,0.217626,0.231133,0.209207,0.240540,0.187078,0.211017,0.195297,0.182317,0.186778,0.178367,0.199101,0.183740,0.168961,0.180989,0.211680,0.218576
348.000000,55.000000,747.000000,7.149047,3.602096,4.428144,0.193722,0.189281,0.205236,0.157644,0.181279,0.159334,0.159187,0.194807,0.182796,0.194199,0.170113,0.216222,0.168685,0.182052,0.146203,0.139894,0.136808,0.148705,0.179456,0.182646,0.155138,0.151540,0.198331,0.187254
348.000000,56.000000,629.000000,-1.403615,8.523502,4.175395,0.139737,0.117305,0.110813,0.102512,0.091852,0.089396,0.098630,0.115086,0.108541,0.143631,0.112927,0.115076,0.104733,0.113628,0.109533,0.079749,0.130972,0.125908,0.143515,0.176005,0.142641,0.174745,0.129893,0.136230
348.000000,56.000000,659.000000,-0.033161,7.390227,5.082100,0.213646,0.195921,0.184558,0.190681,0.190716,0.184970,0.176064,0.206344,0.186354,0.203510,0.188369,0.181784,0.170540,0.170605,0.189418,0.187725,0.177788,0.173965,0.198725,0.216095,0.215816,0.206271,0.177393,0.215808
348.000000,59.000000,663.000000,-0.095259,7.756277,5.156595,0.186962,0.164939,0.175001,0.173090,0.173797,0.162077,0.169463,0.188476,0.167354,0.176510,0.161904,0.160805,0.135385,0.158755,0.189199,0.189829,0.180852,0.175664,0.200893,0.203040,0.224297,0.202416,0.140340,0.201335
348.000000,6.000000,137.000000,0.509134,7.043242,3.541674,0.183763,0.175899,0.157858,0.161782,0.151449,0.152027,0.156074,0.192986,0.160522,0.180687,0.153127,0.162690,0.140594,0.153065,0.159571,0.148041,0.162056,0.146040,0.187964,0.168165,0.174840,0.189627,0.177540,0.164267
348.000000,60.000000,704.000000,1.864317,7.252984,3.998683,0.212325,0.195642,0.197474,0.191845,0.196135,0.185161,0.189858,0.212528,0.193752,0.206991,0.200686,0.193881,0.186879,0.186719,0.192245,0.180346,0.186507,0.186539,0.197462,0.195285,0.189448,0.206085,0.174919,0.192563
348.000000,61.000000,754.000000,5.586702,4.149589,3.772886,0.232980,0.216743,0.217088,0.181040,0.197175,0.193725,0.201776,0.243429,0.213389,0.230913,0.198435,0.219627,0.184642,0.196689,0.193209,0.179584,0.169352,0.179788,0.197667,0.195043,0.180205,0.183066,0.196638,0.220008
348.000000,61.000000,784.000000,7.231044,3.539226,4.700431,0.224562,0.226604,0.217719,0.213912,0.214854,0.181939,0.181865,0.213821,0.217681,0.219871,0.209414,0.214808,0.192743,0.208056,0.156161,0.157908,0.152952,0.164280,0.165160,0.188002,0.162887,0.174443,0.208648,0.204530
348.000000,61.000000,814.000000,7.372247,3.862148,4.659318,0.221809,0.208302,0.194910,0.185862,0.186040,0.175464,0.192528,0.210345,0.211371,0.215705,0.200743,0.196002,0.211867,0.211291,0.156538,0.156283,0.138424,0.152140,0.166316,0.185640,0.155588,0.168936,0.178198,0.187630
348.000000,61.000000,844.000000,7.137819,4.086691,4.850719,0.212751,0.227261,0.199102,0.200910,0.191481,0.185553,0.186600,0.223973,0.199613,0.189952,0.200347,0.188171,0.174515,0.192195,0.179442,0.156709,0.153599,0.159739,0.180674,0.196412,0.168791,0.187148,0.201669,0.174775
348.000000,61.000000,874.000000,6.530790,3.701761,5.682754,0.249012,0.238385,0.238277,0.235556,0.258275,0.181836,0.172334,0.217557,0.212335,0.225498,0.235384,0.206388,0.217746,0.201458,0.179067,0.175037,0.165671,0.173108,0.184314,0.220026,0.179543,0.196745,0.203751,0.188364
348.000000,61.000000,904.000000,7.753987,3.863960,5.085083,0.229782,0.235298,0.221973,0.230322,0.228563,0.188376,0.172477,0.215925,0.212793,0.208616,0.223245,0.208828,0.206546,0.199036,0.163418,0.162733,0.161869,0.162946,0.167332,0.192441,0.171091,0.179046,0.209701,0.195581
348.000000,61.000000,934.000000,8.132293,4.085929,3.356723,0.254059,0.239628,0.233633,0.240274,0.231444,0.195790,0.225215,0.248660,0.218099,0.230260,0.214312,0.211551,0.211749,0.211385,0.167690,0.153854,0.169479,0.173896,0.182466,0.164933,0.153908,0.182730,0.233755,0.194188
348.000000,64.000000,859.000000,-0.115543,7.516571,5.089062,0.218256,0.193167,0.202236,0.188727,0.190848,0.177275,0.183536,0.208636,0.205807,0.206295,0.193025,0.188767,0.181444,0.184252,0.206644,0.204394,0.196879,0.187535,0.212804,0.229006,0.231662,0.224432,0.180942,0.217262
348.000000,67.000000,1001.000000,7.883243,3.908738,3.513604,0.222552,0.226778,0.213160,0.202739,0.201145,0.198305,0.202852,0.235568,0.226303,0.222704,0.193632,0.223510,0.186448,0.220854,0.159204,0.156853,0.161722,0.159537,0.194423,0.177863,0.167642,0.171113,0.224779,0.197503
348.000000,67.000000,1031.000000,8.365642,4.098345,3.168081,0.214690,0.209158,0.211356,0.206742,0.205957,0.191606,0.206228,0.211668,0.204952,0.197990,0.196089,0.209133,0.167355,0.197992,0.153706,0.148305,0.154084,0.151714,0.185289,0.169379,0.157909,0.163840,0.225359,0.184422
348.000000,67.000000,941.000000,6.741551,4.573529,2.724100,0.257122,0.248920,0.253874,0.228603,0.233987,0.237454,0.236137,0.260142,0.239607,0.245634,0.224816,0.254746,0.203115,0.229329,0.201058,0.191166,0.194283,0.180800,0.214096,0.189184,0.175975,0.185628,0.232461,0.223676
348.000000,67.000000,971.000000,8.311705,4.105968,3.277757,0.230840,0.227090,0.225875,0.217872,0.221433,0.201361,0.211279,0.235251,0.218966,0.214473,0.204539,0.221348,0.192415,0.209730,0.162508,0.156647,0.159186,0.159678,0.183731,0.179067,0.155373,0.173089,0.223772,0.195205
348.000000,68.000000,941.000000,7.443840,5.165373,2.287149,0.266907,0.248719,0.260173,0.237863,0.249944,0.231359,0.236812,0.258314,0.232258,0.253950,0.229103,0.253261,0.217240,0.228541,0.203276,0.199796,0.184468,0.173711,0.214879,0.178023,0.160165,0.171078,0.213830,0.209380
348.000000,68.000000,971.000000,11.415286,7.612087,3.384977,0.243700,0.241697,0.261272,0.220340,0.235931,0.217532,0.226999,0.257254,0.221691,0.235057,0.219352,0.234340,0.199087,0.220463,0.182076,0.170602,0.153732,0.155728,0.204510,0.155446,0.142419,0.153907,0.226906,0.192496
348.000000,7.000000,142.000000,-0.032906,7.402967,5.133732,0.203742,0.184548,0.178407,0.192245,0.175827,0.167529,0.179761,0.193431,0.187741,0.197751,0.193757,0.173734,0.177017,0.170111,0.178407,0.179832,0.162729,0.170014,0.194965,0.209904,0.219857,0.202699,0.158667,0.205610
348.000000,70.000000,945.000000,5.930016,6.623432,3.090433,0.221984,0.242462,0.216212,0.212426,0.221349,0.191310,0.202636,0.273343,0.207704,0.225794,0.206883,0.205736,0.184724,0.185178,0.183847,0.164383,0.166772,0.177148,0.223268,0.152822,0.182236,0.189691,0.221243,0.187574
348.000000,70.000000,975.000000,2.722612,8.366196,3.403472,0.203904,0.201682,0.204779,0.179682,0.187642,0.198664,0.206302,0.218182,0.181621,0.207136,0.184380,0.203555,0.156634,0.168213,0.204591,0.193751,0.189580,0.185384,0.219575,0.167983,0.174899,0.188054,0.196360,0.225137
348.000000,72.000000,953.000000,-1.386500,8.518291,4.181304,0.132159,0.114583,0.109133,0.119867,0.107990,0.092032,0.107205,0.117939,0.116746,0.146065,0.122581,0.111027,0.114432,0.103015,0.135420,0.100941,0.138337,0.130691,0.163770,0.190693,0.167405,0.188686,0.127657,0.149955
348.000000,74.000000,963.000000,-1.363531,8.499290,4.175731,0.166642,0.137400,0.134035,0.116730,0.117425,0.105027,0.108793,0.131006,0.132560,0.156237,0.139742,0.129908,0.141097,0.137197,0.147254,0.119835,0.151255,0.162312,0.156812,0.195244,0.177052,0.200971,0.110596,0.158993
348.000000,78.000000,998.000000,11.481105,7.614591,3.412457,0.262586,0.245185,0.263080,0.215390,0.240953,0.222538,0.246586,0.266349,0.226309,0.245584,0.228754,0.231385,0.222309,0.221514,0.179597,0.170546,0.158434,0.164002,0.188998,0.164167,0.147668,0.159952,0.233054,0.199519
348.000000,8.000000,143.000000,2.496272,6.242978,5.271679,0.232497,0.199587,0.211309,0.217547,0.215766,0.165200,0.218859,0.204975,0.214730,0.209953,0.209373,0.199915,0.208993,0.209030,0.170319,0.179490,0.168686,0.165511,0.183931,0.190007,0.179849,0.190910,0.202166,0.180223
348.000000,80.000000,1007.000000,11.454096,7.616140,3.363969,0.225060,0.211030,0.237812,0.190457,0.216325,0.169519,0.219214,0.220512,0.188099,0.226466,0.211450,0.199631,0.192856,0.191335,0.157235,0.155927,0.135767,0.157349,0.174453,0.145784,0.130456,0.148541,0.229006,0.177746
